Date,Close
04-25-2011,1.795
04-26-2011,1.95
04-27-2011,2.65
04-28-2011,2.95
04-29-2011,4.15
04-30-2011,3.87
05-01-2011,3.495
05-02-2011,3.49
05-03-2011,3.58
05-04-2011,3.45
05-05-2011,3.61
05-06-2011,3.7
05-07-2011,3.937
05-08-2011,3.9
05-09-2011,5.99
05-10-2011,6.065
05-11-2011,6.49
05-12-2011,8.45
05-13-2011,8.9
05-14-2011,7.78
05-15-2011,8.5
05-16-2011,8.389
05-17-2011,7.5
05-18-2011,7.34
05-19-2011,7.1
05-20-2011,6.52
05-21-2011,6.759
05-22-2011,7.45
05-23-2011,7.51
05-24-2011,9.33
05-25-2011,8.987
05-26-2011,8.83
05-27-2011,8.7
05-28-2011,8.49
05-29-2011,9
05-30-2011,9.5
05-31-2011,9.699
06-01-2011,10.89
06-02-2011,14.5
06-03-2011,18.89
06-04-2011,19
06-05-2011,19.23
06-06-2011,24.32
06-07-2011,31.91
06-08-2011,31.5
06-09-2011,29.4
06-10-2011,23.99
06-11-2011,24.99
06-12-2011,24.5
06-13-2011,20.5
06-14-2011,20
06-15-2011,19.89
06-16-2011,18.34
06-17-2011,16.95
06-18-2011,18.88
06-19-2011,17.51
06-20-2011,17.51
06-21-2011,17.51
06-22-2011,17.51
06-23-2011,17.51
06-24-2011,17.51
06-25-2011,17.51
06-26-2011,18
06-27-2011,17.52
06-28-2011,17.2
06-29-2011,17
06-30-2011,16.74
07-01-2011,15.8
07-02-2011,15.69
07-03-2011,15.49
07-04-2011,15
07-05-2011,16.5
07-06-2011,15.9
07-07-2011,15.64
07-08-2011,14.7
07-09-2011,15.68
07-10-2011,15.2
07-11-2011,14.64
07-12-2011,14.15
07-13-2011,14.07
07-14-2011,14.09
07-15-2011,13.81
07-16-2011,13.75
07-17-2011,13.92
07-18-2011,14.7
07-19-2011,14
07-20-2011,13.78
07-21-2011,13.81
07-22-2011,13.76
07-23-2011,14.1
07-24-2011,14.72
07-25-2011,14.05
07-26-2011,14.13
07-27-2011,13.94
07-28-2011,13.7
07-29-2011,13.63
07-30-2011,14.9
07-31-2011,13.55
08-01-2011,13.1
08-02-2011,12.16
08-03-2011,11.15
08-04-2011,10.99
08-05-2011,9.95
08-06-2011,9.47
08-07-2011,8.16
08-08-2011,12.1
08-09-2011,10.4
08-10-2011,10.5
08-11-2011,9.8
08-12-2011,10.25
08-13-2011,11.24
08-14-2011,11.89
08-15-2011,11.32
08-16-2011,11.1
08-17-2011,11.05
08-18-2011,11.81
08-19-2011,11.69
08-20-2011,11.51
08-21-2011,11.5
08-22-2011,11.3
08-23-2011,11.08
08-24-2011,10.89
08-25-2011,9.889
08-26-2011,9.11
08-27-2011,9.481
08-28-2011,9.27
08-29-2011,9
08-30-2011,8.79
08-31-2011,8.36
09-01-2011,8.714
09-02-2011,8.69
09-03-2011,8.49
09-04-2011,8.191
09-05-2011,7.657
09-06-2011,7.599
09-07-2011,7.198
09-08-2011,6.577
09-09-2011,5.49
09-09-2011,5.49
09-10-2011,7.4
09-11-2011,6.582
09-12-2011,6.085
09-13-2011,5.847
09-14-2011,5.619
09-15-2011,4.99
09-16-2011,4.93
09-17-2011,5.6
09-18-2011,5.644
09-19-2011,6.795
09-20-2011,6.287
09-21-2011,5.83
09-22-2011,5.707
09-23-2011,5.641
09-24-2011,5.49
09-25-2011,5.4
09-26-2011,5.13
09-27-2011,4.969
09-28-2011,4.8
09-29-2011,5.35
09-30-2011,5.249
10-01-2011,5.1
10-02-2011,5.04
10-03-2011,5.025
10-04-2011,5.025
10-05-2011,4.9
10-06-2011,4.796
10-07-2011,4.34
10-08-2011,4.389
10-09-2011,4.2
10-10-2011,4.1
10-11-2011,4.45
10-12-2011,4.2
10-13-2011,4.115
10-14-2011,4.05
10-15-2011,3.897
10-16-2011,3.74
10-17-2011,2.9
10-18-2011,2.536
10-19-2011,2.391
10-20-2011,2.72
10-21-2011,3.3
10-22-2011,3.2
10-23-2011,3.195
10-24-2011,3.04
10-25-2011,2.849
10-26-2011,3.09
10-27-2011,3.255
10-28-2011,3.827
10-29-2011,3.65
10-30-2011,3.316
10-31-2011,3.35
11-01-2011,3.44
11-02-2011,3.28
11-03-2011,3.21
11-04-2011,3.15
11-05-2011,3
11-06-2011,3.032
11-07-2011,3.21
11-08-2011,3.11
11-09-2011,2.969
11-10-2011,3.11
11-11-2011,3.11
11-12-2011,3.05
11-13-2011,2.996
11-14-2011,2.49
11-15-2011,2.6
11-16-2011,2.589
11-17-2011,2.39
11-18-2011,2.26
11-19-2011,2.499
11-20-2011,2.311
11-21-2011,2.35
11-22-2011,2.38
11-23-2011,2.56
11-24-2011,2.528
11-25-2011,2.531
11-26-2011,2.49
11-27-2011,2.55
11-28-2011,2.981
11-29-2011,3.09
11-30-2011,3.14
12-01-2011,3.138
12-02-2011,3.125
12-03-2011,2.9
12-04-2011,2.93
12-05-2011,3.05
12-06-2011,3.082
12-07-2011,3.006
12-08-2011,3.039
12-09-2011,3.133
12-10-2011,3.38
12-11-2011,3.29
12-12-2011,3.25
12-13-2011,3.248
12-14-2011,3.214
12-15-2011,3.22
12-16-2011,3.23
12-17-2011,3.219
12-18-2011,3.7
12-19-2011,4.5
12-20-2011,4.04
12-21-2011,3.992
12-22-2011,3.95
12-23-2011,3.969
12-24-2011,4.39
12-25-2011,4.313
12-26-2011,4.1
12-27-2011,4.25
12-28-2011,4.33
12-29-2011,4.3
12-30-2011,4.995
12-31-2011,5.5
01-01-2012,5.47
01-02-2012,5.29
01-03-2012,5.7
01-04-2012,7.22
01-05-2012,7.21
01-06-2012,7.016
01-07-2012,7.2
01-08-2012,7.191
01-09-2012,6.89
01-10-2012,7.138
01-11-2012,6.997
01-12-2012,6.804
01-13-2012,6.95
01-14-2012,7.08
01-15-2012,7.189
01-16-2012,6.95
01-17-2012,6.95
01-18-2012,6.361
01-19-2012,6.58
01-20-2012,6.548
01-21-2012,6.455
01-22-2012,6.389
01-23-2012,6.394
01-24-2012,6.322
01-25-2012,5.92
01-26-2012,5.51
01-27-2012,5.76
01-28-2012,5.7
01-29-2012,5.6
01-30-2012,5.65
01-31-2012,6.2
02-01-2012,6.199
02-02-2012,6.14
02-03-2012,5.987
02-04-2012,5.885
02-05-2012,5.72
02-06-2012,5.78
02-07-2012,5.849
02-08-2012,5.915
02-09-2012,5.985
02-10-2012,6
02-11-2012,5.85
02-12-2012,5.72
02-13-2012,5.451
02-14-2012,4.88
02-15-2012,4.444
02-16-2012,4.77
02-17-2012,4.497
02-18-2012,4.52
02-19-2012,4.47
02-20-2012,4.397
02-21-2012,4.54
02-22-2012,5.198
02-23-2012,5.1
02-24-2012,5.07
02-25-2012,5.1
02-26-2012,4.99
02-27-2012,5
02-28-2012,4.9
02-29-2012,4.989
03-01-2012,4.95
03-02-2012,4.78
03-03-2012,4.95
03-04-2012,5.05
03-05-2012,5.07
03-06-2012,5.05
03-07-2012,5
03-08-2012,4.949
03-09-2012,4.913
03-10-2012,4.99
03-11-2012,4.95
03-12-2012,5.41
03-13-2012,5.45
03-14-2012,5.445
03-15-2012,5.4
03-16-2012,5.4
03-17-2012,5.34
03-18-2012,5.31
03-19-2012,4.9
03-20-2012,4.87
03-21-2012,4.88
03-22-2012,4.79
03-23-2012,4.729
03-24-2012,4.683
03-25-2012,4.738
03-26-2012,4.846
03-27-2012,4.837
03-28-2012,4.861
03-29-2012,4.88
03-30-2012,4.95
03-31-2012,4.92
04-01-2012,5.08
04-02-2012,4.995
04-03-2012,4.97
04-04-2012,4.935
04-05-2012,4.98
04-06-2012,4.95
04-07-2012,4.8
04-08-2012,4.879
04-09-2012,4.9
04-10-2012,4.98
04-11-2012,4.946
04-12-2012,4.945
04-13-2012,5.03
04-14-2012,4.98
04-15-2012,4.979
04-16-2012,5.022
04-17-2012,5.178
04-18-2012,5.19
04-19-2012,5.48
04-20-2012,5.479
04-21-2012,5.325
04-22-2012,5.218
04-23-2012,5.2
04-24-2012,5.18
04-25-2012,5.175
04-26-2012,5.124
04-27-2012,5.109
04-28-2012,5.018
04-29-2012,5
04-30-2012,5
05-01-2012,5.179
05-02-2012,5.184
05-03-2012,5.15
05-04-2012,5.12
05-05-2012,5.099
05-06-2012,5.096
05-07-2012,5.1
05-08-2012,5.096
05-09-2012,5.125
05-10-2012,5
05-11-2012,4.999
05-12-2012,4.999
05-13-2012,5.036
05-14-2012,5.04
05-15-2012,5.135
05-16-2012,5.1
05-17-2012,5.13
05-18-2012,5.143
05-19-2012,5.15
05-20-2012,5.13
05-21-2012,5.115
05-22-2012,5.165
05-23-2012,5.149
05-24-2012,5.15
05-25-2012,5.145
05-26-2012,5.148
05-27-2012,5.16
05-28-2012,5.159
05-29-2012,5.173
05-30-2012,5.2
05-31-2012,5.279
06-01-2012,5.275
06-02-2012,5.254
06-03-2012,5.279
06-04-2012,5.5
06-05-2012,5.49
06-06-2012,5.594
06-07-2012,5.66
06-08-2012,5.7
06-09-2012,5.577
06-10-2012,5.6
06-11-2012,5.75
06-12-2012,5.96
06-13-2012,5.974
06-14-2012,6.587
06-15-2012,6.599
06-16-2012,6.53
06-17-2012,6.36
06-18-2012,6.533
06-19-2012,6.71
06-20-2012,6.8
06-21-2012,6.8
06-22-2012,6.651
06-23-2012,6.47
06-24-2012,6.446
06-25-2012,6.47
06-26-2012,6.65
06-27-2012,6.669
06-28-2012,6.679
06-29-2012,6.694
06-30-2012,6.694
07-01-2012,6.765
07-02-2012,6.76
07-03-2012,6.55
07-04-2012,6.77
07-05-2012,6.72
07-06-2012,6.87
07-07-2012,6.86
07-08-2012,7.1
07-09-2012,7.25
07-10-2012,7.257
07-11-2012,7.9
07-12-2012,7.816
07-13-2012,7.665
07-14-2012,7.7
07-15-2012,8.65
07-16-2012,9.49
07-17-2012,9.399
07-18-2012,9.234
07-19-2012,8.87
07-20-2012,9.7
07-21-2012,8.97
07-22-2012,9.2
07-23-2012,8.85
07-24-2012,8.9
07-25-2012,8.901
07-26-2012,8.95
07-27-2012,8.93
07-28-2012,8.888
07-29-2012,9.15
07-30-2012,9.44
07-31-2012,9.65
08-01-2012,11
08-02-2012,11.12
08-03-2012,11.3
08-04-2012,11.29
08-05-2012,11.19
08-06-2012,11.1
08-07-2012,11.15
08-08-2012,12
08-09-2012,11.6
08-10-2012,11.6
08-11-2012,11.77
08-12-2012,12.05
08-13-2012,12.34
08-14-2012,13.25
08-15-2012,13.84
08-16-2012,15.4
08-17-2012,12.9
08-18-2012,11.62
08-19-2012,10.5
08-20-2012,10.3
08-21-2012,10.1
08-22-2012,10.25
08-23-2012,10.62
08-24-2012,10.63
08-25-2012,10.62
08-26-2012,12.15
08-27-2012,11.21
08-28-2012,11.13
08-29-2012,10.93
08-30-2012,10.83
08-31-2012,10.3
09-01-2012,10.36
09-02-2012,10.59
09-03-2012,10.53
09-04-2012,11.17
09-05-2012,11.29
09-06-2012,11.21
09-07-2012,11.14
09-08-2012,11.14
09-09-2012,11.19
09-10-2012,11.35
09-11-2012,11.39
09-12-2012,11.4
09-13-2012,11.8
09-14-2012,11.79
09-15-2012,11.99
09-16-2012,11.96
09-17-2012,12.35
09-18-2012,12.69
09-19-2012,12.66
09-20-2012,12.5
09-21-2012,12.4
09-22-2012,12.27
09-23-2012,12.3
09-24-2012,12.23
09-25-2012,12.46
09-26-2012,12.4
09-27-2012,12.45
09-28-2012,12.49
09-29-2012,12.45
09-30-2012,12.48
10-01-2012,12.88
10-02-2012,12.99
10-03-2012,13.09
10-04-2012,12.97
10-05-2012,12.86
10-06-2012,12.62
10-07-2012,11.95
10-08-2012,12.35
10-09-2012,12.19
10-10-2012,12.15
10-11-2012,12.15
10-12-2012,12.11
10-13-2012,12.03
10-14-2012,11.99
10-15-2012,11.99
10-16-2012,11.96
10-17-2012,11.96
10-18-2012,11.97
10-19-2012,11.85
10-20-2012,11.77
10-21-2012,11.81
10-22-2012,12
10-23-2012,11.79
10-24-2012,11.7
10-25-2012,10.95
10-26-2012,10.84
10-27-2012,10.95
10-28-2012,10.94
10-29-2012,10.89
10-30-2012,11.21
10-31-2012,11.28
11-01-2012,10.8
11-02-2012,10.65
11-03-2012,10.9
11-04-2012,10.88
11-05-2012,10.9
11-06-2012,11.22
11-07-2012,11.07
11-08-2012,10.98
11-09-2012,10.96
11-10-2012,10.94
11-11-2012,11.18
11-12-2012,11.13
11-13-2012,11.05
11-14-2012,11.3
11-15-2012,11.8
11-16-2012,11.8
11-17-2012,11.83
11-18-2012,11.84
11-19-2012,11.8
11-20-2012,11.78
11-21-2012,12.43
11-22-2012,12.41
11-23-2012,12.48
11-24-2012,12.6
11-25-2012,12.65
11-26-2012,12.34
11-27-2012,12.41
11-28-2012,12.6
11-29-2012,12.65
11-30-2012,12.69
12-01-2012,12.68
12-02-2012,12.68
12-03-2012,13.5
12-04-2012,13.42
12-05-2012,13.69
12-06-2012,13.55
12-07-2012,13.55
12-08-2012,13.53
12-09-2012,13.55
12-10-2012,13.67
12-11-2012,13.8
12-12-2012,13.8
12-13-2012,13.9
12-14-2012,13.64
12-15-2012,13.67
12-16-2012,13.49
12-17-2012,13.4
12-18-2012,13.6
12-19-2012,13.72
12-20-2012,13.6
12-21-2012,13.59
12-22-2012,13.47
12-23-2012,13.45
12-24-2012,13.43
12-25-2012,13.47
12-26-2012,13.47
12-27-2012,13.65
12-28-2012,13.67
12-29-2012,13.59
12-30-2012,13.56
12-31-2012,13.56
01-01-2013,13.4
01-02-2013,13.46
01-03-2013,13.52
01-04-2013,13.55
01-05-2013,13.52
01-06-2013,13.59
01-07-2013,13.88
01-08-2013,13.86
01-09-2013,14.32
01-10-2013,14.35
01-11-2013,14.34
01-12-2013,14.31
01-13-2013,14.35
01-14-2013,14.48
01-15-2013,14.73
01-16-2013,15.7
01-17-2013,15.99
01-18-2013,15.77
01-19-2013,15.89
01-20-2013,16.98
01-21-2013,17.59
01-22-2013,17.59
01-23-2013,19.19
01-24-2013,17.8
01-25-2013,17.88
01-26-2013,18
01-27-2013,18.88
01-28-2013,19.8
01-29-2013,19.8
01-30-2013,21.43
01-31-2013,21.13
02-01-2013,20.5
02-02-2013,20.9
02-03-2013,21.05
02-04-2013,20.79
02-05-2013,21.33
02-06-2013,22.22
02-07-2013,22.77
02-08-2013,23.99
02-09-2013,24.11
02-10-2013,24.68
02-11-2013,25.83
02-12-2013,26.3
02-13-2013,27.6
02-14-2013,27.51
02-15-2013,27.5
02-16-2013,27.4
02-17-2013,27.15
02-18-2013,29.65
02-19-2013,29.87
02-20-2013,29.98
02-21-2013,31.3
02-22-2013,30.69
02-23-2013,30.4
02-24-2013,30.4
02-25-2013,31.7
02-26-2013,31.65
02-27-2013,34.52
02-28-2013,34.9
03-01-2013,34.81
03-02-2013,34.5
03-03-2013,36.7
03-04-2013,40.65
03-05-2013,49.1
03-06-2013,45.5
03-07-2013,44.5
03-08-2013,46.99
03-09-2013,47.95
03-10-2013,48.47
03-11-2013,48.4
03-12-2013,47.3
03-13-2013,47.99
03-14-2013,47.45
03-15-2013,47.36
03-16-2013,47.74
03-17-2013,52.88
03-18-2013,62
03-19-2013,66
03-20-2013,74.9
03-21-2013,73.75
03-22-2013,70.5
03-23-2013,72.5
03-24-2013,78
03-25-2013,79.72
03-26-2013,89.5
03-27-2013,95.7
03-28-2013,93.06
03-29-2013,94.98
03-30-2013,93.8
03-31-2013,106
04-01-2013,118.36
04-02-2013,147
04-03-2013,142.12
04-04-2013,144.94
04-05-2013,143.9
04-06-2013,164.9
04-07-2013,194.9
04-08-2013,240.11
04-09-2013,266
04-10-2013,188.7
04-11-2013,140
04-12-2013,130
04-13-2013,110
04-14-2013,102
04-15-2013,84.5
04-16-2013,98.78
04-17-2013,113
04-18-2013,136.43
04-19-2013,132
04-20-2013,130.5
04-21-2013,127.4
04-22-2013,144.02
04-23-2013,166.43
04-24-2013,162
04-25-2013,144.99
04-26-2013,139.88
04-27-2013,136.68
04-28-2013,149.08
04-29-2013,146.93
04-30-2013,140.06
05-01-2013,126.9
05-02-2013,109
05-03-2013,116.3
05-04-2013,118.85
05-05-2013,124.9
05-06-2013,114
05-07-2013,116.78
05-08-2013,113.72
05-09-2013,122.5
05-10-2013,118.74
05-11-2013,117.47
05-12-2013,118.88
05-13-2013,119.8
05-14-2013,116.44
05-15-2013,118.97
05-16-2013,125.56
05-17-2013,125.31
05-18-2013,124.5
05-19-2013,123.69
05-20-2013,123.08
05-21-2013,124.5
05-22-2013,126.93
05-23-2013,133.98
05-24-2013,133.5
05-25-2013,136
05-26-2013,135.47
05-27-2013,130.63
05-28-2013,132.72
05-29-2013,132.4
05-30-2013,130
05-31-2013,129.79
06-01-2013,130.1
06-02-2013,122.78
06-03-2013,123.99
06-04-2013,123.5
06-05-2013,123.3
06-06-2013,119.13
06-07-2013,113.19
06-08-2013,108.99
06-09-2013,110.63
06-10-2013,109.6
06-11-2013,112.25
06-12-2013,110.3
06-13-2013,104.7
06-14-2013,103.7
06-15-2013,101.75
06-16-2013,102.4
06-17-2013,113.3
06-18-2013,110.99
06-19-2013,114.48
06-20-2013,115.01
06-21-2013,109.96
06-22-2013,109
06-23-2013,108.33
06-24-2013,109.98
06-25-2013,105.49
06-26-2013,104
06-27-2013,101.79
06-28-2013,100.44
06-29-2013,98.12
06-30-2013,98.18
07-01-2013,92.57
07-02-2013,91.2
07-03-2013,84.27
07-04-2013,80.6
07-05-2013,75
07-06-2013,77
07-07-2013,80
07-08-2013,78.3
07-09-2013,89.84
07-10-2013,90.7
07-11-2013,104.17
07-12-2013,98.32
07-13-2013,99
07-14-2013,101.94
07-15-2013,100.73
07-16-2013,100
07-17-2013,98.8
07-18-2013,95.2
07-19-2013,93.1
07-20-2013,92
07-21-2013,92
07-22-2013,97.13
07-23-2013,95.99
07-24-2013,97.48
07-25-2013,97.48
07-26-2013,97
07-27-2013,100.58
07-28-2013,102.85
07-29-2013,107.99
07-30-2013,111.65
07-31-2013,108
08-01-2013,108
08-02-2013,105.89
08-03-2013,106
08-04-2013,107.77
08-05-2013,107.5
08-06-2013,106.96
08-07-2013,106.65
08-08-2013,105.79
08-09-2013,103.9
08-10-2013,105.19
08-11-2013,108.12
08-12-2013,109.64
08-13-2013,115
08-14-2013,113.32
08-15-2013,112.3
08-16-2013,114
08-17-2013,114.69
08-18-2013,123.75
08-19-2013,123.01
08-20-2013,125
08-21-2013,124.49
08-22-2013,122
08-23-2013,121.39
08-24-2013,122.99
08-25-2013,122.97
08-26-2013,133
08-27-2013,131.72
08-28-2013,131.2
08-29-2013,142.76
08-30-2013,148.7
08-31-2013,147.29
09-01-2013,148.5
09-02-2013,148.91
09-03-2013,145.8
09-04-2013,137.97
09-05-2013,134
09-06-2013,131.02
09-07-2013,129.87
09-08-2013,137.48
09-09-2013,136.02
09-10-2013,145.9
09-11-2013,145.52
09-12-2013,145.6
09-13-2013,142
09-14-2013,141
09-15-2013,142.23
09-16-2013,141.37
09-17-2013,142
09-18-2013,141.2
09-19-2013,137.28
09-20-2013,135.99
09-21-2013,135
09-22-2013,135
09-23-2013,136.59
09-24-2013,138
09-25-2013,139
09-26-2013,142.66
09-27-2013,143
09-28-2013,145.81
09-29-2013,145.81
09-30-2013,144.44
10-01-2013,141.93
10-02-2013,132
10-03-2013,139.8
10-04-2013,138
10-05-2013,138
10-06-2013,139
10-07-2013,137.78
10-08-2013,142.1
10-09-2013,141.69
10-10-2013,141.85
10-11-2013,143.05
10-12-2013,147.65
10-13-2013,153.69
10-14-2013,158.1
10-15-2013,162.99
10-16-2013,159.94
10-17-2013,168.29
10-18-2013,195.8
10-19-2013,186.1
10-20-2013,197.37
10-21-2013,205.5
10-22-2013,227.98
10-23-2013,233.38
10-24-2013,208.97
10-25-2013,198.41
10-26-2013,207.81
10-27-2013,209.79
10-28-2013,216.5
10-29-2013,216.49
10-30-2013,214.99
10-31-2013,214.95
11-01-2013,214.86
11-02-2013,226.95
11-03-2013,238.98
11-04-2013,258.87
11-05-2013,272.52
11-06-2013,324.21
11-07-2013,358
11-08-2013,394.99
11-09-2013,372.52
11-10-2013,375.99
11-11-2013,391.79
11-12-2013,444.97
11-13-2013,447.49
11-14-2013,457.92
11-15-2013,476.94
11-16-2013,536.75
11-17-2013,787.93
11-18-2013,900.92
11-19-2013,649.99
11-20-2013,784.32
11-21-2013,821.99
11-22-2013,890.03
11-23-2013,854.99
11-24-2013,849.99
11-25-2013,974.96
11-26-2013,1094.78
11-27-2013,1224.48
11-28-2013,1241.92
11-29-2013,1232.94
11-30-2013,1216.84
12-01-2013,1117.73
12-02-2013,1185.63
12-03-2013,1239.7
12-04-2013,1239.86
12-05-2013,1118.93
12-06-2013,895.96
12-07-2013,828.96
12-08-2013,980.03
12-09-2013,1067.7
12-10-2013,1056.76
12-11-2013,940.98
12-12-2013,989.89
12-13-2013,947.93
12-14-2013,927.9
12-15-2013,924.94
12-16-2013,779.96
12-17-2013,716.99
12-18-2013,745.96
12-19-2013,774.39
12-20-2013,690
12-21-2013,699.91
12-22-2013,724.92
12-23-2013,729.94
12-24-2013,709.95
12-25-2013,829.63
12-26-2013,836.83
12-27-2013,805.97
12-28-2013,803.95
12-29-2013,818.83
12-30-2013,813.94
12-31-2013,829.93
01-01-2014,886.21
01-02-2014,888.23
01-03-2014,932.16
01-04-2014,1029.86
01-05-2014,1093.44
01-06-2014,1043.98
01-07-2014,966.9
01-08-2014,964.64
01-09-2014,964.84
01-10-2014,1010.84
01-11-2014,1022.67
01-12-2014,949.24
01-13-2014,942.47
01-14-2014,973.09
01-15-2014,955.53
01-16-2014,929.75
01-17-2014,924.74
01-18-2014,958.07
01-19-2014,980.54
01-20-2014,974.25
01-21-2014,973.94
01-22-2014,958.06
01-23-2014,949.52
01-24-2014,978.41
01-25-2014,1038.06
01-26-2014,1021.45
01-27-2014,972.61
01-28-2014,950.56
01-29-2014,953.24
01-30-2014,954.71
01-31-2014,969.19
02-01-2014,959.38
02-02-2014,959.58
02-03-2014,949.1
02-04-2014,939.75
02-05-2014,908.77
02-06-2014,833.07
02-07-2014,719.26
02-08-2014,694.12
02-09-2014,700.04
02-10-2014,609.71
02-11-2014,585.12
02-12-2014,549.2
02-13-2014,500.03
02-14-2014,447.94
02-15-2014,540.03
02-16-2014,411.21
02-17-2014,370.12
02-18-2014,308.63
02-19-2014,271.61
02-20-2014,160.15
02-21-2014,290.59
02-22-2014,349.15
02-23-2014,316.88
02-24-2014,174.64
02-25-2014,650
02-26-2014,629.9
02-27-2014,599
02-28-2014,564.07
03-01-2014,562.93
03-02-2014,695.44
03-03-2014,686.22
03-04-2014,665.97
03-05-2014,661.83
03-06-2014,655.2
03-07-2014,625.68
03-08-2014,637.6
03-09-2014,633.68
03-10-2014,619.7
03-11-2014,640.79
03-12-2014,636.13
03-13-2014,631.23
03-14-2014,628.83
03-15-2014,627.28
03-16-2014,622.49
03-17-2014,611.72
03-18-2014,607.08
03-19-2014,598.41
03-20-2014,587.42
03-21-2014,569.96
03-22-2014,564.32
03-23-2014,572.52
03-24-2014,569.66
03-25-2014,575.42
03-26-2014,567.75
03-27-2014,514.95
03-28-2014,494.28
03-29-2014,479.04
03-30-2014,473.43
03-31-2014,487.35
04-01-2014,480.27
04-02-2014,448.74
04-03-2014,456.46
04-04-2014,461.17
04-05-2014,472.38
04-06-2014,485.06
04-07-2014,480.69
04-08-2014,479.66
04-09-2014,463.45
04-10-2014,450.4
04-11-2014,469.83
04-12-2014,454.15
04-13-2014,497.83
04-14-2014,526.63
04-15-2014,549.05
04-16-2014,537.03
04-17-2014,512.15
04-18-2014,516.89
04-19-2014,522.22
04-20-2014,524.67
04-21-2014,520.51
04-22-2014,509.96
04-23-2014,507.33
04-24-2014,502.49
04-25-2014,468.68
04-26-2014,461.4
04-27-2014,451.12
04-28-2014,453.78
04-29-2014,452.64
04-30-2014,464.49
05-01-2014,463.38
05-02-2014,454.2
05-03-2014,446.61
05-04-2014,443.86
05-05-2014,434.95
05-06-2014,458.78
05-07-2014,455.5
05-08-2014,455.78
05-09-2014,459.46
05-10-2014,455.4
05-11-2014,441.07
05-12-2014,442.27
05-13-2014,444.28
05-14-2014,450.03
05-15-2014,455.15
05-16-2014,455.94
05-17-2014,454
05-18-2014,451.69
05-19-2014,486.23
05-20-2014,495.21
05-21-2014,519.25
05-22-2014,540.88
05-23-2014,526.65
05-24-2014,575.19
05-25-2014,586.41
05-26-2014,586.22
05-27-2014,581.81
05-28-2014,573.83
05-29-2014,613.26
05-30-2014,629.04
05-31-2014,674.98
06-01-2014,662.63
06-02-2014,676.47
06-03-2014,669.78
06-04-2014,665.39
06-05-2014,663.84
06-06-2014,659.77
06-07-2014,658.88
06-08-2014,652.12
06-09-2014,661.44
06-10-2014,663.04
06-11-2014,643.8
06-12-2014,619.14
06-13-2014,613.77
06-14-2014,587.83
06-15-2014,606.14
06-16-2014,608.43
06-17-2014,614.4
06-18-2014,612.58
06-19-2014,602.05
06-20-2014,599.21
06-21-2014,610.08
06-22-2014,604.65
06-23-2014,595.65
06-24-2014,589.56
06-25-2014,582.71
06-26-2014,603.94
06-27-2014,608.76
06-28-2014,604.28
06-29-2014,637.28
06-30-2014,652.54
07-01-2014,652.1
07-02-2014,646.4
07-03-2014,642.22
07-04-2014,627.8
07-05-2014,629.44
07-06-2014,627.93
07-07-2014,619.65
07-08-2014,623.82
07-09-2014,624.95
07-10-2014,633.62
07-11-2014,638.59
07-12-2014,638.64
07-13-2014,628.99
07-14-2014,624.42
07-15-2014,622.36
07-16-2014,632.55
07-17-2014,630.15
07-18-2014,634.14
07-19-2014,627.93
07-20-2014,625.93
07-21-2014,628.81
07-22-2014,624.99
07-23-2014,621.96
07-24-2014,609.06
07-25-2014,602.98
07-26-2014,601.49
07-27-2014,597.49
07-28-2014,591.28
07-29-2014,586.13
07-30-2014,593.73
07-31-2014,603.99
08-01-2014,598.91
08-02-2014,592.06
08-03-2014,595.09
08-04-2014,594.25
08-05-2014,593.79
08-06-2014,595.08
08-07-2014,608.2
08-08-2014,595.56
08-09-2014,596.64
08-10-2014,593.62
08-11-2014,578.29
08-12-2014,573.51
08-13-2014,544.94
08-14-2014,515.24
08-15-2014,524.25
08-16-2014,524.71
08-17-2014,493.26
08-18-2014,487.05
08-19-2014,521.84
08-20-2014,537.17
08-21-2014,524.44
08-22-2014,516.82
08-23-2014,514.82
08-24-2014,511.33
08-25-2014,516.04
08-26-2014,527.37
08-27-2014,521.59
08-28-2014,515.18
08-29-2014,512.91
08-30-2014,508.34
08-31-2014,487.47
09-01-2014,486.99
09-02-2014,487.29
09-03-2014,498.47
09-04-2014,495.02
09-05-2014,491.38
09-06-2014,490.72
09-07-2014,487.02
09-08-2014,478.6
09-09-2014,491.04
09-10-2014,488.92
09-11-2014,479.71
09-12-2014,480.64
09-13-2014,480.33
09-14-2014,479.28
09-15-2014,478.81
09-16-2014,469.39
09-17-2014,462.26
09-18-2014,429.17
09-19-2014,427.69
09-20-2014,415.07
09-21-2014,410.75
09-22-2014,445.51
09-23-2014,439.19
09-24-2014,427.55
09-25-2014,416.42
09-26-2014,407.07
09-27-2014,402.27
09-28-2014,389.26
09-29-2014,395.18
09-30-2014,395.13
10-01-2014,385.59
10-02-2014,378.22
10-03-2014,369.88
10-04-2014,344.25
10-05-2014,347.94
10-06-2014,345.51
10-07-2014,351.64
10-08-2014,384.61
10-09-2014,378.13
10-10-2014,370.15
10-11-2014,374.57
10-12-2014,391.22
10-13-2014,407.74
10-14-2014,397.87
10-15-2014,398.84
10-16-2014,384.76
10-17-2014,395.71
10-18-2014,394.49
10-19-2014,387.77
10-20-2014,388.24
10-21-2014,383.69
10-22-2014,381.08
10-23-2014,360.87
10-24-2014,356.57
10-25-2014,356.8
10-26-2014,356.35
10-27-2014,355.72
